Seq,Date,Open,High,Low,Close,Volume,Ticker,Win_Count,Win_Loss,MA_50,MA_100,MA_200,Yin_Yang,Fluctuation,Risk_Group
7483,2023-08-07,44.599998474121094,44.81999969482422,44.314998626708984,44.7400016784668,4329600,CPRT,0,1,44.5663,41.6325,36.7925,Yang,0.0114,high-risk
7484,2023-08-08,44.494998931884766,44.7400016784668,43.77000045776367,43.93000030517578,3601400,CPRT,0,1,44.5674,41.7314,36.8734,Yin,0.0222,high-risk
7485,2023-08-09,43.86000061035156,43.959999084472656,43.53499984741211,43.685001373291016,3076200,CPRT,0,1,44.5623,41.8182,36.9558,Yin,0.0098,high-risk
7486,2023-08-10,43.83000183105469,44.38999938964844,43.369998931884766,43.505001068115234,4319000,CPRT,0,1,44.5464,41.9046,37.0363,Yin,0.0235,high-risk
7487,2023-08-11,43.314998626708984,43.97999954223633,42.83000183105469,43.92499923706055,3328400,CPRT,0,1,44.549,41.9912,37.117,Yang,0.0269,high-risk
7488,2023-08-14,43.92499923706055,44.30500030517578,43.75,44.30500030517578,2748600,CPRT,0,1,44.5572,42.0784,37.1965,Yang,0.0127,high-risk
7489,2023-08-15,44.0099983215332,44.3650016784668,43.869998931884766,44.040000915527344,2523800,CPRT,0,1,44.5577,42.1664,37.2744,Yang,0.0113,high-risk
7490,2023-08-16,44.029998779296875,44.255001068115234,43.650001525878906,43.724998474121094,3407800,CPRT,0,1,44.547,42.2475,37.3513,Yin,0.0139,high-risk
7491,2023-08-17,43.82500076293945,43.93000030517578,42.915000915527344,42.994998931884766,4103400,CPRT,0,1,44.526,42.3203,37.4208,Yin,0.0237,high-risk
7492,2023-08-18,42.93000030517578,43.51499938964844,42.79999923706055,43.41999816894531,2978200,CPRT,0,1,44.5322,42.3908,37.4941,Yang,0.0167,high-risk
7493,2023-08-21,43.345001220703125,43.56999969482422,42.94499969482422,43.4900016784668,4574000,CPRT,0,1,44.5347,42.4602,37.5677,Yang,0.0146,high-risk
7494,2023-08-22,43.33000183105469,44.09000015258789,43.22999954223633,43.790000915527344,3608500,CPRT,0,1,44.5531,42.5279,37.6466,Yang,0.0199,high-risk
7495,2023-08-23,44.16999816894531,45.290000915527344,44.04999923706055,45.08000183105469,3644800,CPRT,0,1,44.5853,42.6113,37.7302,Yang,0.0281,high-risk
7496,2023-08-24,45.29999923706055,45.400001525878906,42.9900016784668,43.040000915527344,4092800,CPRT,0,1,44.5788,42.6656,37.802,Yin,0.0561,high-risk
7497,2023-08-25,42.93000030517578,44.040000915527344,42.93000030517578,43.79999923706055,3029700,CPRT,0,1,44.5914,42.7262,37.8783,Yang,0.0259,high-risk
7498,2023-08-28,43.939998626708984,44.099998474121094,43.650001525878906,43.900001525878906,2541300,CPRT,0,1,44.5983,42.7869,37.9555,Yin,0.0103,high-risk
7499,2023-08-29,43.9900016784668,44.630001068115234,43.63999938964844,44.5,2845000,CPRT,0,1,44.6155,42.8585,38.0389,Yang,0.0227,high-risk
7500,2023-08-30,44.470001220703125,45.38999938964844,44.470001220703125,45.06999969482422,3647600,CPRT,0,1,44.6392,42.9373,38.1131,Yang,0.0207,high-risk
7501,2023-08-31,45.04999923706055,45.189998626708984,44.7400016784668,44.83000183105469,4429200,CPRT,0,1,44.6457,43.0107,38.1833,Yin,0.0101,high-risk
7502,2023-09-01,45.209999084472656,45.400001525878906,44.84000015258789,44.97999954223633,2522600,CPRT,0,1,44.6523,43.0818,38.2551,Yin,0.0125,high-risk
7503,2023-09-05,45.279998779296875,45.38999938964844,44.20000076293945,45.20000076293945,3987400,CPRT,0,1,44.6644,43.1531,38.326,Yin,0.0269,high-risk
7504,2023-09-06,45.0099983215332,45.63999938964844,44.95000076293945,45.470001220703125,4439500,CPRT,0,1,44.6828,43.2241,38.3982,Yang,0.0154,high-risk
7505,2023-09-07,45.33000183105469,45.47999954223633,43.88999938964844,44.599998474121094,4371100,CPRT,0,1,44.685,43.2845,38.4609,Yin,0.0362,high-risk
7506,2023-09-08,44.86000061035156,45.20000076293945,44.54999923706055,44.689998626708984,2889900,CPRT,0,1,44.6817,43.3443,38.5233,Yin,0.0146,high-risk
7507,2023-09-11,44.849998474121094,45.0099983215332,44.40999984741211,45.0,3576900,CPRT,0,1,44.6791,43.4058,38.5881,Yang,0.0135,high-risk
7508,2023-09-12,44.84000015258789,45.0,44.150001525878906,44.220001220703125,4343200,CPRT,0,1,44.6514,43.4576,38.6473,Yin,0.0193,high-risk
7729,2023-07-31,81.83000183105469,84.05000305175781,81.55999755859375,83.97000122070312,2638600,CSGP,0,1,84.8202,77.6449,77.6555,Yang,0.0305,high-risk
7730,2023-08-01,83.37999725341797,83.5,82.79000091552734,83.12000274658203,1897800,CSGP,0,1,84.922,77.7725,77.7139,Yin,0.0086,high-risk
7731,2023-08-02,83.0,83.12000274658203,81.95999908447266,82.18000030517578,1528900,CSGP,0,1,84.9956,77.9056,77.7664,Yin,0.0142,high-risk
7732,2023-08-03,81.88999938964844,82.44000244140625,80.62000274658203,80.91999816894531,1752700,CSGP,0,1,85.017,78.044,77.8195,Yin,0.0226,high-risk
7733,2023-08-04,81.13999938964844,82.4800033569336,80.58000183105469,81.41000366210938,1220400,CSGP,0,1,85.0752,78.1897,77.8662,Yang,0.0236,high-risk
7734,2023-08-07,81.55999755859375,81.91000366210938,81.08000183105469,81.55000305175781,1260700,CSGP,0,1,85.133,78.329,77.9072,Yin,0.0102,high-risk
7735,2023-08-08,81.1500015258789,82.0999984741211,80.55000305175781,81.87999725341797,1249600,CSGP,0,1,85.2202,78.4743,77.9551,Yang,0.0192,high-risk
7736,2023-08-09,81.94000244140625,82.25,81.11000061035156,81.25,1238900,CSGP,0,1,85.2754,78.6093,78.0085,Yin,0.0141,high-risk
7737,2023-08-10,82.23999786376953,82.43000030517578,80.37000274658203,80.7300033569336,1217800,CSGP,0,1,85.317,78.7473,78.0532,Yin,0.0256,high-risk
7738,2023-08-11,79.98999786376953,80.87999725341797,79.5,80.83999633789062,1422500,CSGP,0,1,85.3458,78.8881,78.1004,Yang,0.0174,high-risk
7739,2023-08-14,80.73999786376953,81.55999755859375,80.22000122070312,81.30999755859375,1003800,CSGP,0,1,85.3774,79.0226,78.1345,Yang,0.0167,high-risk
7740,2023-08-15,80.5999984741211,80.9000015258789,79.62000274658203,79.87000274658203,1097200,CSGP,0,1,85.3372,79.1614,78.1336,Yin,0.0161,high-risk
7741,2023-08-16,80.0,80.63999938964844,79.26000213623047,79.37000274658203,898000,CSGP,0,1,85.2846,79.2966,78.1224,Yin,0.0174,high-risk
7742,2023-08-17,79.52999877929688,79.66999816894531,77.7699966430664,77.87999725341797,1063100,CSGP,0,1,85.196,79.404,78.0974,Yin,0.0244,high-risk
7743,2023-08-18,77.41000366210938,78.58999633789062,77.16999816894531,78.29000091552734,1230800,CSGP,4,0,85.1688,79.5081,78.0752,Yang,0.0184,high-risk
7744,2023-08-21,78.05000305175781,78.98999786376953,77.83999633789062,78.5199966430664,1126200,CSGP,0,1,85.1204,79.6193,78.0619,Yang,0.0148,high-risk
7745,2023-08-22,78.77999877929688,79.44000244140625,78.62000274658203,79.08000183105469,836600,CSGP,0,1,85.0992,79.728,78.0614,Yang,0.0104,high-risk
7746,2023-08-23,79.4000015258789,80.75,79.13999938964844,80.31999969482422,986600,CSGP,0,1,85.091,79.8497,78.0635,Yang,0.0203,high-risk
7747,2023-08-24,80.77999877929688,81.16999816894531,79.5,79.55999755859375,1023700,CSGP,0,1,85.043,79.9568,78.0615,Yin,0.021,high-risk
7748,2023-08-25,79.62000274658203,80.62999725341797,79.26000213623047,80.19999694824219,743400,CSGP,0,1,84.991,80.0711,78.0607,Yang,0.0173,high-risk
7749,2023-08-28,80.76000213623047,81.94999694824219,80.55000305175781,81.7699966430664,1021100,CSGP,0,1,84.945,80.2086,78.0687,Yang,0.0174,high-risk
7750,2023-08-29,81.72000122070312,82.72000122070312,81.37000274658203,82.37000274658203,1395500,CSGP,0,1,84.9096,80.3548,78.0817,Yang,0.0166,high-risk
7751,2023-08-30,82.33999633789062,83.38999938964844,82.08999633789062,82.5999984741211,1259200,CSGP,0,1,84.8554,80.4972,78.0739,Yang,0.0158,high-risk
7752,2023-08-31,82.47000122070312,82.81999969482422,81.94000244140625,81.98999786376953,2124200,CSGP,0,1,84.7436,80.6289,78.0674,Yin,0.0107,high-risk
7753,2023-09-01,82.93000030517578,83.20999908447266,82.02999877929688,82.56999969482422,1731000,CSGP,0,1,84.667,80.7666,78.0692,Yin,0.0144,high-risk
7754,2023-09-05,81.1500015258789,83.75,81.1500015258789,83.08000183105469,1393800,CSGP,0,1,84.5936,80.9115,78.0711,Yang,0.032,high-risk
7755,2023-09-06,83.26000213623047,83.66000366210938,82.45999908447266,82.98999786376953,1504900,CSGP,0,1,84.4972,81.0437,78.0737,Yin,0.0146,high-risk
7756,2023-09-07,82.91999816894531,83.83999633789062,82.79000091552734,83.62000274658203,1192500,CSGP,0,1,84.3712,81.1877,78.088,Yang,0.0127,high-risk
7757,2023-09-08,83.80000305175781,84.16000366210938,82.16999816894531,82.56999969482422,1192700,CSGP,0,1,84.236,81.3165,78.0969,Yin,0.0242,high-risk
7758,2023-09-11,82.86000061035156,82.88999938964844,81.91000366210938,82.41000366210938,1180400,CSGP,0,1,84.0818,81.442,78.1061,Yin,0.012,high-risk
7759,2023-09-12,82.26000213623047,82.31999969482422,81.37999725341797,81.76000213623047,1320800,CSGP,0,1,83.937,81.5627,78.1178,Yin,0.0116,high-risk
7770,2023-09-27,76.41999816894531,76.94999694824219,75.77999877929688,76.3499984741211,1332300,CSGP,2,0,81.7976,82.2235,78.0131,Yin,0.0154,high-risk
7771,2023-09-28,76.55999755859375,77.4000015258789,76.0999984741211,76.80999755859375,1106900,CSGP,1,0,81.5016,82.2456,77.9936,Yang,0.0171,high-risk
7774,2023-10-03,76.08999633789062,76.95999908447266,74.66000366210938,75.16000366210938,1602100,CSGP,2,0,80.6324,82.2883,77.9077,Yin,0.0308,high-risk
7775,2023-10-04,75.26000213623047,76.62999725341797,74.94999694824219,76.43000030517578,1344600,CSGP,3,0,80.325,82.3029,77.9005,Yang,0.0224,high-risk
7776,2023-10-05,76.66999816894531,79.62999725341797,76.44000244140625,79.48999786376953,2578700,CSGP,1,0,80.2272,82.3441,77.908,Yang,0.0417,high-risk
7980,2023-07-31,563.0,564.2899780273438,559.0499877929688,560.6699829101562,1365900,COST,0,1,528.488,511.1284,501.0662,Yin,0.0094,high-risk
7981,2023-08-01,560.6300048828125,562.8800048828125,554.5399780273438,555.469970703125,1445300,COST,0,1,529.6354,511.8227,501.5117,Yin,0.015,high-risk
7982,2023-08-02,552.260009765625,556.6300048828125,551.02001953125,552.3499755859375,1635000,COST,0,1,530.752,512.551,501.9335,Yang,0.0102,high-risk
7983,2023-08-03,553.530029296875,560.3499755859375,552.219970703125,557.6900024414062,1463400,COST,0,1,532.0684,513.4165,502.4487,Yang,0.0147,high-risk
7984,2023-08-04,561.0700073242188,561.2899780273438,551.4099731445312,552.0399780273438,1141500,COST,0,1,533.4118,514.2169,502.888,Yin,0.0179,high-risk
7985,2023-08-07,554.989990234375,559.5599975585938,554.989990234375,558.4099731445312,1015400,COST,0,1,534.9248,514.9818,503.3137,Yang,0.0082,high-risk
7986,2023-08-08,558.0,558.9000244140625,551.8400268554688,556.1199951171875,1020400,COST,0,1,536.3162,515.6864,503.7371,Yin,0.0128,high-risk
7987,2023-08-09,557.97998046875,562.0900268554688,556.8099975585938,559.7000122070312,1471800,COST,0,1,537.365,516.4108,504.2125,Yang,0.0095,high-risk
7988,2023-08-10,563.2000122070312,569.2100219726562,560.7000122070312,561.489990234375,1107200,COST,0,1,538.4342,517.1552,504.6291,Yin,0.0152,high-risk
7989,2023-08-11,560.3499755859375,565.0,559.030029296875,562.9600219726562,1043100,COST,0,1,539.4622,517.8919,504.959,Yang,0.0107,high-risk
7990,2023-08-14,564.77001953125,567.7100219726562,560.4400024414062,561.469970703125,1247600,COST,0,1,540.4396,518.5981,505.2711,Yin,0.013,high-risk
7991,2023-08-15,561.0499877929688,565.1599731445312,558.2000122070312,558.510009765625,1124300,COST,0,1,541.358,519.308,505.5664,Yin,0.0125,high-risk
7992,2023-08-16,561.7000122070312,564.9500122070312,558.719970703125,559.0499877929688,1340100,COST,0,1,542.174,520.0209,505.8789,Yin,0.0112,high-risk
7993,2023-08-17,559.469970703125,560.4199829101562,545.0800170898438,547.1099853515625,1941900,COST,0,1,542.791,520.5393,506.0601,Yin,0.0281,high-risk
7994,2023-08-18,546.9199829101562,549.469970703125,543.1099853515625,544.9400024414062,1877800,COST,0,1,543.4652,521.0565,506.2773,Yin,0.0117,high-risk
7995,2023-08-21,543.8599853515625,545.1500244140625,536.2999877929688,543.2100219726562,2076100,COST,0,1,543.9276,521.6209,506.4936,Yin,0.0165,high-risk
7996,2023-08-22,541.9600219726562,541.9600219726562,537.5,538.3699951171875,1286000,COST,0,1,544.3494,522.0959,506.7679,Yin,0.0083,high-risk
7997,2023-08-23,538.9600219726562,541.1699829101562,536.239990234375,540.8599853515625,1295800,COST,0,1,544.7472,522.5897,507.0407,Yang,0.0092,high-risk
7998,2023-08-24,539.2899780273438,541.0,530.8200073242188,531.7100219726562,1587500,COST,0,1,544.941,522.9381,507.2672,Yin,0.0192,high-risk
7999,2023-08-25,532.9099731445312,535.7899780273438,530.5599975585938,534.010009765625,1511500,COST,1,0,545.0772,523.3079,507.4945,Yang,0.0099,high-risk
8000,2023-08-28,536.0,537.0399780273438,533.1199951171875,536.1900024414062,945800,COST,0,1,545.2174,523.6925,507.7117,Yang,0.0074,high-risk
8001,2023-08-29,534.3400268554688,543.0700073242188,534.3400268554688,542.77001953125,1468500,COST,0,1,545.5998,524.1489,507.9757,Yang,0.0163,high-risk
8002,2023-08-30,542.72998046875,544.4199829101562,539.3099975585938,542.260009765625,1292800,COST,0,1,546.051,524.7117,508.1213,Yin,0.0095,high-risk
8003,2023-08-31,540.0,552.2000122070312,540.0,549.280029296875,2086500,COST,0,1,546.6442,525.2662,508.2904,Yang,0.0226,high-risk
8004,2023-09-01,553.0700073242188,553.47998046875,540.6400146484375,544.25,1437400,COST,0,1,547.0452,525.7222,508.4633,Yin,0.0237,high-risk
8005,2023-09-05,545.72998046875,549.1900024414062,544.0,544.72998046875,1714300,COST,0,1,547.451,526.276,508.5546,Yin,0.0095,high-risk
8006,2023-09-06,541.719970703125,548.6799926757812,540.1799926757812,546.6900024414062,1476600,COST,0,1,547.9164,526.764,508.6675,Yang,0.0157,high-risk
8007,2023-09-07,548.6500244140625,550.989990234375,544.2899780273438,548.6199951171875,1340000,COST,0,1,548.2822,527.3372,508.804,Yin,0.0123,high-risk
8008,2023-09-08,549.0700073242188,552.3800048828125,548.0999755859375,551.1900024414062,1075300,COST,0,1,548.65,527.9097,508.9416,Yang,0.0078,high-risk
8009,2023-09-11,552.8099975585938,559.3900146484375,551.8599853515625,558.780029296875,1388600,COST,0,1,549.1918,528.5285,509.1186,Yang,0.0136,high-risk
8010,2023-09-12,559.280029296875,560.4000244140625,556.1799926757812,558.7899780273438,1055500,COST,0,1,549.6,529.1561,509.2528,Yin,0.0076,high-risk
8231,2023-07-31,157.88999938964844,163.41000366210938,157.66000366210938,161.66000366210938,3914800,CRWD,1,0,150.1906,139.9614,131.299,Yang,0.0365,low-risk
8232,2023-08-01,161.0,166.99000549316406,159.02000427246094,165.9600067138672,4018400,CRWD,0,1,150.6728,140.3318,131.3638,Yang,0.0501,low-risk
8233,2023-08-02,161.51300048828125,161.60000610351562,152.55999755859375,154.72999572753906,4608600,CRWD,0,1,150.873,140.6623,131.3745,Yin,0.0593,low-risk
8234,2023-08-03,154.0,158.5,153.22999572753906,157.5500030517578,2457200,CRWD,7,0,151.0758,141.0406,131.4323,Yang,0.0344,low-risk
8235,2023-08-04,155.22999572753906,155.99000549316406,148.625,150.49000549316406,4466700,CRWD,8,0,151.2076,141.3314,131.4267,Yin,0.0496,low-risk
8236,2023-08-07,151.25999450683594,152.0500030517578,147.8000030517578,150.97000122070312,2329800,CRWD,12,0,151.243,141.561,131.3972,Yin,0.0288,low-risk
8237,2023-08-08,147.1699981689453,147.7100067138672,142.88999938964844,145.8800048828125,4283600,CRWD,13,0,151.1684,141.7266,131.3639,Yin,0.0337,low-risk
8238,2023-08-09,145.11000061035156,147.11000061035156,144.24600219726562,145.4600067138672,2495200,CRWD,14,0,150.9952,141.846,131.3218,Yang,0.0199,low-risk
8239,2023-08-10,147.35000610351562,150.99000549316406,146.6300048828125,147.86000061035156,2349800,CRWD,15,0,150.7806,141.9934,131.2795,Yang,0.0297,low-risk
8240,2023-08-11,147.22000122070312,150.0780029296875,146.86000061035156,148.22000122070312,2045100,CRWD,16,0,150.5424,142.1482,131.2307,Yang,0.0219,low-risk
8241,2023-08-14,147.35000610351562,152.5500030517578,146.5800018310547,152.3699951171875,2230200,CRWD,17,0,150.4388,142.3117,131.182,Yang,0.0407,low-risk
8242,2023-08-15,150.52000427246094,151.67999267578125,149.05999755859375,149.6300048828125,1964800,CRWD,16,0,150.405,142.4754,131.1213,Yin,0.0176,low-risk
8243,2023-08-16,149.0,151.33999633789062,147.75999450683594,149.0,1876200,CRWD,19,0,150.3034,142.62,131.0427,Ping,0.0242,low-risk
8244,2023-08-17,149.0,149.0,143.91000366210938,144.3800048828125,3359000,CRWD,20,0,150.1302,142.7484,130.9463,Yin,0.0354,low-risk
8245,2023-08-18,141.66000366210938,147.3040008544922,140.52000427246094,146.8000030517578,3113300,CRWD,25,0,150.0816,142.9025,130.8743,Yang,0.0483,low-risk
8246,2023-08-21,150.75999450683594,155.1199951171875,150.50999450683594,153.89999389648438,4245800,CRWD,20,0,150.1336,143.1551,130.8412,Yang,0.0306,low-risk
8247,2023-08-22,154.33999633789062,155.0,151.61000061035156,152.3300018310547,1708000,CRWD,15,0,150.1896,143.3824,130.8629,Yin,0.0224,low-risk
8248,2023-08-23,153.47999572753906,155.44000244140625,151.57000732421875,153.80999755859375,1918500,CRWD,18,0,150.2436,143.6033,130.9243,Yang,0.0255,low-risk
8249,2023-08-24,155.5500030517578,155.5500030517578,145.2899932861328,145.4499969482422,3354300,CRWD,13,0,150.0904,143.6852,131.0137,Yin,0.0706,low-risk
8250,2023-08-25,146.0,150.44000244140625,144.6999969482422,149.5800018310547,2839100,CRWD,26,0,150.0028,143.8155,131.1382,Yang,0.0397,low-risk
8251,2023-08-28,146.02000427246094,147.99000549316406,142.36000061035156,144.02999877929688,5794000,CRWD,27,0,149.6872,143.8872,131.2234,Yin,0.0395,low-risk
8252,2023-08-29,142.92999267578125,148.41000366210938,141.9709930419922,146.6999969482422,3620200,CRWD,28,0,149.5184,144.0762,131.3451,Yang,0.0454,low-risk
8253,2023-08-30,147.0,150.1699981689453,145.3800048828125,149.17999267578125,6193900,CRWD,29,0,149.4604,144.2898,131.4122,Yang,0.0329,low-risk
8254,2023-08-31,154.11000061035156,164.41000366210938,153.5800018310547,163.02999877929688,13727100,CRWD,20,0,149.844,144.6391,131.5117,Yang,0.0705,low-risk
8255,2023-09-01,163.1199951171875,166.25,160.30999755859375,161.22999572753906,4229900,CRWD,4,0,150.1526,144.9528,131.6078,Yin,0.0371,low-risk
8256,2023-09-05,161.02999877929688,165.58999633789062,160.10000610351562,165.42999267578125,3288200,CRWD,4,0,150.5882,145.2571,131.6935,Yang,0.0343,low-risk
8257,2023-09-06,164.99000549316406,168.22999572753906,164.04800415039062,166.22999572753906,4268600,CRWD,3,0,151.0766,145.5584,131.8064,Yang,0.0255,low-risk
8258,2023-09-07,164.39999389648438,167.9499969482422,163.1999969482422,166.63999938964844,3000900,CRWD,3,0,151.5238,145.8671,131.9434,Yang,0.0291,low-risk
8259,2023-09-08,166.47500610351562,169.22999572753906,166.0,168.08999633789062,2691500,CRWD,3,0,151.9838,146.1743,132.0889,Yang,0.0195,low-risk
8260,2023-09-11,169.5,172.63999938964844,168.6699981689453,172.2899932861328,2967700,CRWD,3,0,152.5498,146.5334,132.2726,Yang,0.0235,low-risk
8261,2023-09-12,170.44000244140625,172.35000610351562,168.27499389648438,169.67999267578125,2110000,CRWD,3,0,153.006,146.9019,132.442,Yin,0.0242,low-risk
8262,2023-09-13,169.52000427246094,170.77999877929688,168.3300018310547,168.47000122070312,1705500,CRWD,3,0,153.4562,147.2877,132.5799,Yin,0.0146,low-risk
8263,2023-09-14,169.35000610351562,171.8000030517578,168.57000732421875,170.72999572753906,2083400,CRWD,3,0,153.9692,147.6725,132.7333,Yang,0.0192,low-risk
8264,2023-09-15,166.1199951171875,168.21099853515625,163.44000244140625,165.4499969482422,4726700,CRWD,3,0,154.406,148.023,132.8633,Yin,0.0292,low-risk
8265,2023-09-18,164.97999572753906,168.60000610351562,164.0,166.97000122070312,2445300,CRWD,3,0,154.8644,148.4712,133.0081,Yang,0.028,low-risk
8266,2023-09-19,166.9499969482422,167.6199951171875,162.88999938964844,165.5,2347700,CRWD,3,0,155.1754,148.885,133.2474,Yin,0.029,low-risk
8267,2023-09-20,165.5,168.56500244140625,163.8800048828125,163.88999938964844,2780100,CRWD,3,0,155.4374,149.2634,133.4465,Yin,0.0286,low-risk
8268,2023-09-21,168.19000244140625,171.0,159.36000061035156,162.52999877929688,6792100,CRWD,3,0,155.7654,149.6882,133.6391,Yin,0.073,low-risk
8269,2023-09-22,162.63999938964844,166.58999633789062,162.00999450683594,162.57000732421875,3134400,CRWD,4,0,156.0018,150.126,133.8603,Yin,0.0283,low-risk
8270,2023-09-25,161.89999389648438,162.0,159.25,159.9199981689453,2176700,CRWD,4,0,156.2122,150.5578,134.0908,Yin,0.0173,low-risk
8271,2023-09-26,158.11000061035156,161.0,157.58999633789062,160.47999572753906,2414100,CRWD,5,0,156.3672,150.9859,134.3272,Yang,0.0216,low-risk
8272,2023-09-27,161.02999877929688,164.69000244140625,160.6699981689453,163.0399932861328,2631100,CRWD,4,0,156.569,151.4375,134.5712,Yang,0.025,low-risk
